domain,mode,param,head,class,support,predicted,precision,recall,f1,true_positive,false_positive,false_negative
CR,prob_mean,121,task,1,4384,17,1.0,0.0038777372262773723,0.007725516927970916,17,0,4367
CR,prob_mean,121,task,2,1298,6693,0.19393396085462422,1.0,0.32486547365786506,1298,5395,0
CR,prob_mean,121,task,3,12257,16356,0.6002690144289557,0.8010116668026434,0.6862614895327299,9818,6538,2439
CR,prob_mean,121,social,0,954,8881,0.05765116540930076,0.5366876310272537,0.10411794611082868,512,8369,442
CR,prob_mean,121,social,1,3077,4324,0.6366790009250693,0.8947026324341891,0.7439535197946223,2753,1571,324
CR,prob_mean,121,social,2,11812,4090,1.0,0.34625804266847277,0.5144007043139228,4090,0,7722
CR,prob_mean,121,social,3,1452,0,nan,0.0,nan,0,0,1452
CR,prob_mean,121,social,4,0,0,nan,nan,nan,0,0,0
CR,label_majority,121,task,0,47407,42182,0.9194917263287659,0.8181492184698462,0.8658652289901663,38786,3396,8621
CR,label_majority,121,task,1,4384,49,1.0,0.011177007299270073,0.022106925332731786,49,0,4335
CR,label_majority,121,task,2,1298,6801,0.190854286134392,1.0,0.32053339918508456,1298,5503,0
CR,label_majority,121,task,3,12257,16314,0.6019982836827265,0.8012564249000571,0.6874803122046831,9821,6493,2436
CR,label_majority,121,social,0,954,8701,0.04895988966785427,0.44654088050314467,0.08824443293630244,426,8275,528
CR,label_majority,121,social,1,3077,4475,0.6167597765363129,0.896977575560611,0.7309322033898304,2760,1715,317
CR,label_majority,121,social,2,11812,4119,1.0,0.34871317304436167,0.5171050153788213,4119,0,7693
CR,label_majority,121,social,3,1452,0,nan,0.0,nan,0,0,1452
CR,label_majority,121,social,4,0,0,nan,nan,nan,0,0,0
CR,logit_ema,0.15,task,0,47407,40567,0.9215372100475756,0.7885755268209336,0.8498874667515401,37384,3183,10023
CR,logit_ema,0.15,task,1,4384,251,0.4701195219123506,0.026916058394160582,0.05091693635382956,118,133,4266
CR,logit_ema,0.15,task,2,1298,7121,0.1812947619716332,0.9946070878274268,0.3066872550184107,1291,5830,7
CR,logit_ema,0.15,task,3,12257,17407,0.563049347963463,0.7996247042506323,0.6608009708737864,9801,7606,2456
CR,logit_ema,0.15,social,0,954,8130,0.056457564575645755,0.4811320754716981,0.1010568031704095,459,7671,495
CR,logit_ema,0.15,social,1,3077,4570,0.5822757111597374,0.8648033799155022,0.6959591996861515,2661,1909,416
CR,logit_ema,0.15,social,2,11812,4595,0.9930359085963003,0.3863020656959025,0.5562260010970926,4563,32,7249
CR,logit_ema,0.15,social,3,1452,0,nan,0.0,nan,0,0,1452
CR,logit_ema,0.15,social,4,0,0,nan,nan,nan,0,0,0
CR,logit_ema,0.25,task,0,47407,40343,0.921250278858786,0.7839770498027717,0.847088319088319,37166,3177,10241
CR,logit_ema,0.25,task,1,4384,320,0.43125,0.031478102189781025,0.058673469387755105,138,182,4246
CR,logit_ema,0.25,task,2,1298,7150,0.18041958041958042,0.9938366718027735,0.3053977272727273,1290,5860,8
CR,logit_ema,0.25,task,3,12257,17533,0.558090457993498,0.7983193277310925,0.6569318563276267,9785,7748,2472
