dataset,session_id,role,frame_idx,time_seconds,session_phase_decile,gate
noxi,069,expert,33000,1320.0,6,0.34644845128059387
noxi,069,novice,32875,1315.0,6,0.6874140501022339
noxi,069,novice,33125,1325.0,6,0.7563979625701904
noxi,069,expert,32875,1315.0,6,0.46232154965400696
noxi,069,expert,33125,1325.0,6,0.4187105596065521
noxi,069,novice,33000,1320.0,6,0.6851244568824768
noxi,069,novice,33250,1330.0,6,0.7797683477401733
noxi,069,expert,33000,1320.0,6,0.4745222330093384
noxi,069,expert,33250,1330.0,6,0.3897746205329895
noxi,069,novice,33125,1325.0,6,0.6651414036750793
noxi,069,novice,33375,1335.0,6,0.7203817963600159
noxi,069,expert,33125,1325.0,6,0.505942702293396
noxi,069,expert,33375,1335.0,6,0.3708837926387787
noxi,069,novice,33250,1330.0,6,0.6540865302085876
noxi,069,novice,33500,1340.0,6,0.7868776321411133
noxi,069,expert,33250,1330.0,6,0.4597456455230713
noxi,069,expert,33500,1340.0,6,0.35749202966690063
noxi,069,novice,33375,1335.0,6,0.6468145847320557
noxi,069,novice,33625,1345.0,7,0.5795007348060608
noxi,069,expert,33375,1335.0,6,0.4920486509799957
noxi,069,expert,33625,1345.0,7,0.40312305092811584
noxi,069,novice,33500,1340.0,6,0.6858785152435303
noxi,069,novice,33750,1350.0,7,0.7341743111610413
noxi,069,expert,33500,1340.0,6,0.4938042163848877
noxi,069,expert,33750,1350.0,7,0.5083515048027039
noxi,069,novice,33625,1345.0,7,0.6611842513084412
noxi,069,novice,33875,1355.0,7,0.7884682416915894
noxi,069,expert,33625,1345.0,7,0.4174139201641083
noxi,069,expert,33875,1355.0,7,0.3400407135486603
noxi,069,novice,33750,1350.0,7,0.678246259689331
noxi,069,novice,34000,1360.0,7,0.7983412146568298
noxi,069,expert,33750,1350.0,7,0.47312018275260925
noxi,069,expert,34000,1360.0,7,0.401358962059021
noxi,069,novice,33875,1355.0,7,0.6864970326423645
noxi,069,novice,34125,1365.0,7,0.7756248116493225
noxi,069,expert,33875,1355.0,7,0.49705591797828674
noxi,069,expert,34125,1365.0,7,0.41523364186286926
noxi,069,novice,34000,1360.0,7,0.6938273906707764
noxi,069,novice,34250,1370.0,7,0.7020452618598938
noxi,069,expert,34000,1360.0,7,0.4697035253047943
noxi,069,expert,34250,1370.0,7,0.324439138174057
noxi,069,novice,34125,1365.0,7,0.6748400926589966
noxi,069,novice,34375,1375.0,7,0.7995416522026062
noxi,069,expert,34125,1365.0,7,0.48335814476013184
noxi,069,expert,34375,1375.0,7,0.3822488486766815
noxi,069,novice,34250,1370.0,7,0.7337687611579895
noxi,069,novice,34500,1380.0,7,0.8338958024978638
noxi,069,expert,34250,1370.0,7,0.4722559154033661
noxi,069,expert,34500,1380.0,7,0.3128305673599243
noxi,069,novice,34375,1375.0,7,0.6868224143981934
noxi,069,novice,34625,1385.0,7,0.7719324231147766
noxi,069,expert,34375,1375.0,7,0.4963729679584503
noxi,069,expert,34625,1385.0,7,0.31171587109565735
noxi,069,novice,34500,1380.0,7,0.7044690251350403
noxi,069,novice,34750,1390.0,7,0.7795050740242004
noxi,069,expert,34500,1380.0,7,0.4780597388744354
noxi,069,expert,34750,1390.0,7,0.341889351606369
noxi,069,novice,34625,1385.0,7,0.6690574884414673
noxi,069,novice,34875,1395.0,7,0.6870701909065247
noxi,069,expert,34625,1385.0,7,0.41047072410583496
noxi,069,expert,34875,1395.0,7,0.45387113094329834
noxi,069,novice,34750,1390.0,7,0.6617231369018555
noxi,069,novice,35000,1400.0,7,0.7865120768547058
noxi,069,expert,34750,1390.0,7,0.5035525560379028
noxi,069,expert,35000,1400.0,7,0.329048752784729
noxi,069,novice,34875,1395.0,7,0.6798054575920105
noxi,069,novice,35125,1405.0,7,0.7349080443382263
noxi,069,expert,34875,1395.0,7,0.4694942533969879
noxi,069,expert,35125,1405.0,7,0.3167171776294708
noxi,069,novice,35000,1400.0,7,0.6772742867469788
noxi,069,novice,35250,1410.0,7,0.6735660433769226
noxi,069,expert,35000,1400.0,7,0.4924594759941101
noxi,069,expert,35250,1410.0,7,0.3603317439556122
noxi,069,novice,35125,1405.0,7,0.6921156644821167
noxi,069,novice,35375,1415.0,7,0.8126780986785889
noxi,069,expert,35125,1405.0,7,0.4869379699230194
noxi,069,expert,35375,1415.0,7,0.39806482195854187
noxi,069,novice,35250,1410.0,7,0.6426084637641907
noxi,069,novice,35500,1420.0,7,0.8009383678436279
noxi,069,expert,35250,1410.0,7,0.4400652348995209
noxi,069,expert,35500,1420.0,7,0.24443909525871277
noxi,069,novice,35375,1415.0,7,0.7034823894500732
noxi,069,novice,35625,1425.0,7,0.765896737575531
noxi,069,expert,35375,1415.0,7,0.5160725712776184
noxi,069,expert,35625,1425.0,7,0.3261803984642029
noxi,069,novice,35500,1420.0,7,0.6825852394104004
noxi,069,novice,35750,1430.0,7,0.7896450161933899
noxi,069,expert,35500,1420.0,7,0.4269815981388092
noxi,069,expert,35750,1430.0,7,0.3163810968399048
noxi,069,novice,35625,1425.0,7,0.6725801825523376
noxi,069,novice,35875,1435.0,7,0.7174261212348938
noxi,069,expert,35625,1425.0,7,0.4694920480251312
noxi,069,expert,35875,1435.0,7,0.4085507392883301
noxi,069,novice,35750,1430.0,7,0.6801889538764954
noxi,069,novice,36000,1440.0,7,0.8246150016784668
noxi,069,expert,35750,1430.0,7,0.44566789269447327
noxi,069,expert,36000,1440.0,7,0.32382604479789734
noxi,069,novice,35875,1435.0,7,0.6860154867172241
noxi,069,novice,36125,1445.0,7,0.7980518341064453
noxi,069,expert,35875,1435.0,7,0.4889001250267029
noxi,069,expert,36125,1445.0,7,0.34805336594581604
noxi,069,novice,36000,1440.0,7,0.6739568710327148
noxi,069,novice,36250,1450.0,7,0.8272278904914856
noxi,069,expert,36000,1440.0,7,0.505101203918457
noxi,069,expert,36250,1450.0,7,0.32125040888786316
noxi,069,novice,36125,1445.0,7,0.7059686779975891
noxi,069,novice,36375,1455.0,7,0.6671956181526184
noxi,069,expert,36125,1445.0,7,0.4485325217247009
noxi,069,expert,36375,1455.0,7,0.36447885632514954
noxi,069,novice,36250,1450.0,7,0.6894497871398926
noxi,069,novice,36500,1460.0,7,0.7789484262466431
noxi,069,expert,36250,1450.0,7,0.480490118265152
noxi,069,expert,36500,1460.0,7,0.4090338349342346
noxi,069,novice,36375,1455.0,7,0.6775692105293274
noxi,069,novice,36625,1465.0,7,0.8197210431098938
noxi,069,expert,36375,1455.0,7,0.5052846074104309
noxi,069,expert,36625,1465.0,7,0.3321412205696106
noxi,069,novice,36500,1460.0,7,0.6508173942565918
noxi,069,novice,36750,1470.0,7,0.7894824743270874
noxi,069,expert,36500,1460.0,7,0.5642814636230469
noxi,069,expert,36750,1470.0,7,0.36436110734939575
noxi,069,novice,36625,1465.0,7,0.6998414397239685
noxi,069,novice,36875,1475.0,7,0.5619975328445435
noxi,069,expert,36625,1465.0,7,0.5107332468032837
noxi,069,expert,36875,1475.0,7,0.4830230474472046
noxi,069,novice,36750,1470.0,7,0.7247191071510315
noxi,069,novice,37000,1480.0,7,0.6280797123908997
noxi,069,expert,36750,1470.0,7,0.5311046838760376
noxi,069,expert,37000,1480.0,7,0.5071179866790771
noxi,069,novice,36875,1475.0,7,0.5515597462654114
noxi,069,novice,37125,1485.0,7,0.7181321978569031
noxi,069,expert,36875,1475.0,7,0.5140411257743835
noxi,069,expert,37125,1485.0,7,0.4416925311088562
noxi,069,novice,37000,1480.0,7,0.6965335011482239
noxi,069,novice,37250,1490.0,7,0.7881436944007874
noxi,069,expert,37000,1480.0,7,0.5743594169616699
noxi,069,expert,37250,1490.0,7,0.42742156982421875
noxi,069,novice,37125,1485.0,7,0.6744384169578552
noxi,069,novice,37375,1495.0,7,0.787987470626831
noxi,069,expert,37125,1485.0,7,0.5020543336868286
noxi,069,expert,37375,1495.0,7,0.3454987704753876
noxi,069,novice,37250,1490.0,7,0.6533471941947937
noxi,069,novice,37500,1500.0,7,0.7766098380088806
noxi,069,expert,37250,1490.0,7,0.4629722833633423
noxi,069,expert,37500,1500.0,7,0.44202446937561035
noxi,069,novice,37375,1495.0,7,0.6910741925239563
noxi,069,novice,37625,1505.0,7,0.7729824185371399
noxi,069,expert,37375,1495.0,7,0.505583643913269
noxi,069,expert,37625,1505.0,7,0.3660315275192261
noxi,069,novice,37500,1500.0,7,0.6795039176940918
noxi,069,novice,37750,1510.0,7,0.7965632677078247
noxi,069,expert,37500,1500.0,7,0.4898366928100586
noxi,069,expert,37750,1510.0,7,0.4231681525707245
noxi,069,novice,37625,1505.0,7,0.675913393497467
noxi,069,novice,37875,1515.0,7,0.6570265889167786
noxi,069,expert,37625,1505.0,7,0.5191513895988464
noxi,069,expert,37875,1515.0,7,0.40197834372520447
noxi,069,novice,37750,1510.0,7,0.6680794954299927
noxi,069,novice,38000,1520.0,7,0.8046878576278687
noxi,069,expert,37750,1510.0,7,0.4371362626552582
noxi,069,expert,38000,1520.0,7,0.382698118686676
noxi,069,novice,37875,1515.0,7,0.7210620641708374
noxi,069,novice,38125,1525.0,7,0.7687654495239258
noxi,069,expert,37875,1515.0,7,0.5082106590270996
noxi,069,expert,38125,1525.0,7,0.3504723608493805
noxi,069,novice,38000,1520.0,7,0.7073162198066711
noxi,069,novice,38250,1530.0,7,0.7880495190620422
noxi,069,expert,38000,1520.0,7,0.5407665371894836
noxi,069,expert,38250,1530.0,7,0.38207903504371643
noxi,069,novice,38125,1525.0,7,0.6789308786392212
noxi,069,novice,38375,1535.0,8,0.8080428242683411
noxi,069,expert,38125,1525.0,7,0.4318941831588745
noxi,069,expert,38375,1535.0,8,0.35619521141052246
noxi,069,novice,38250,1530.0,7,0.6966455578804016
noxi,069,novice,38500,1540.0,8,0.6756513714790344
noxi,069,expert,38250,1530.0,7,0.5072848796844482
noxi,069,expert,38500,1540.0,8,0.36578553915023804
noxi,069,novice,38375,1535.0,8,0.6894538402557373
noxi,069,novice,38625,1545.0,8,0.7670323848724365
noxi,069,expert,38375,1535.0,8,0.4980311691761017
noxi,069,expert,38625,1545.0,8,0.42739036679267883
noxi,069,novice,38500,1540.0,8,0.6548795700073242
noxi,069,novice,38750,1550.0,8,0.8213797211647034
noxi,069,expert,38500,1540.0,8,0.40755268931388855
noxi,069,expert,38750,1550.0,8,0.4536187946796417
noxi,069,novice,38625,1545.0,8,0.663836658000946
noxi,069,novice,38875,1555.0,8,0.830963671207428
noxi,069,expert,38625,1545.0,8,0.4319938123226166
noxi,069,expert,38875,1555.0,8,0.38686245679855347
noxi,069,novice,38750,1550.0,8,0.7047340869903564
noxi,069,novice,39000,1560.0,8,0.7975369095802307
noxi,069,expert,38750,1550.0,8,0.5277355313301086
noxi,069,expert,39000,1560.0,8,0.3967992663383484
noxi,069,novice,38875,1555.0,8,0.716984212398529
noxi,069,novice,39125,1565.0,8,0.7600463032722473
noxi,069,expert,38875,1555.0,8,0.46161937713623047
noxi,069,expert,39125,1565.0,8,0.4365319311618805
noxi,069,novice,39000,1560.0,8,0.6717140078544617
noxi,069,novice,39250,1570.0,8,0.660685122013092
noxi,069,expert,39000,1560.0,8,0.43852242827415466
noxi,069,expert,39250,1570.0,8,0.3805486857891083
noxi,069,novice,39125,1565.0,8,0.6612228751182556
noxi,069,novice,39375,1575.0,8,0.7729657888412476
noxi,069,expert,39125,1565.0,8,0.5408354997634888
noxi,069,expert,39375,1575.0,8,0.2787618339061737
noxi,069,novice,39250,1570.0,8,0.6798121929168701
noxi,069,novice,39500,1580.0,8,0.7779850363731384
noxi,069,expert,39250,1570.0,8,0.5103234052658081
noxi,069,expert,39500,1580.0,8,0.28583839535713196
noxi,069,novice,39375,1575.0,8,0.6628430485725403
noxi,069,novice,39625,1585.0,8,0.7133356332778931
noxi,069,expert,39375,1575.0,8,0.4189916253089905
noxi,069,expert,39625,1585.0,8,0.4305587410926819
noxi,069,novice,39500,1580.0,8,0.6651860475540161
noxi,069,novice,39750,1590.0,8,0.7738006711006165
noxi,069,expert,39500,1580.0,8,0.4898408055305481
noxi,069,expert,39750,1590.0,8,0.4083585739135742
noxi,069,novice,39625,1585.0,8,0.6591581702232361
noxi,069,novice,39875,1595.0,8,0.8256593346595764
noxi,069,expert,39625,1585.0,8,0.5314156413078308
noxi,069,expert,39875,1595.0,8,0.3730829060077667
noxi,069,novice,39750,1590.0,8,0.6553348898887634
noxi,069,novice,40000,1600.0,8,0.8073936104774475
noxi,069,expert,39750,1590.0,8,0.5047631859779358
noxi,069,expert,40000,1600.0,8,0.32121747732162476
noxi,069,novice,39875,1595.0,8,0.7024334669113159
noxi,069,novice,40125,1605.0,8,0.8257623314857483
noxi,069,expert,39875,1595.0,8,0.4797925353050232
noxi,069,expert,40125,1605.0,8,0.3437579274177551
noxi,069,novice,40000,1600.0,8,0.6877626180648804
noxi,069,novice,40250,1610.0,8,0.7814940810203552
noxi,069,expert,40000,1600.0,8,0.3424522876739502
noxi,069,expert,40250,1610.0,8,0.395525187253952
noxi,069,novice,40125,1605.0,8,0.7100527882575989
noxi,069,novice,40375,1615.0,8,0.7885362505912781
noxi,069,expert,40125,1605.0,8,0.46627986431121826
noxi,069,expert,40375,1615.0,8,0.4565085172653198
noxi,069,novice,40250,1610.0,8,0.6904422044754028
noxi,069,novice,40500,1620.0,8,0.8069756031036377
noxi,069,expert,40250,1610.0,8,0.5400312542915344
noxi,069,expert,40500,1620.0,8,0.3440137505531311
noxi,069,novice,40375,1615.0,8,0.7006128430366516
noxi,069,novice,40625,1625.0,8,0.7707728147506714
noxi,069,expert,40375,1615.0,8,0.5073816776275635
noxi,069,expert,40625,1625.0,8,0.31785038113594055
noxi,069,novice,40500,1620.0,8,0.6948290467262268
noxi,069,novice,40750,1630.0,8,0.7279196381568909
noxi,069,expert,40500,1620.0,8,0.4388023018836975
noxi,069,expert,40750,1630.0,8,0.30586883425712585
noxi,069,novice,40625,1625.0,8,0.6638312935829163
noxi,069,novice,40875,1635.0,8,0.7700827121734619
noxi,069,expert,40625,1625.0,8,0.45928213000297546
noxi,069,expert,40875,1635.0,8,0.3598925769329071
noxi,069,novice,40750,1630.0,8,0.6657878160476685
noxi,069,novice,41000,1640.0,8,0.7517513036727905
noxi,069,expert,40750,1630.0,8,0.4691541790962219
noxi,069,expert,41000,1640.0,8,0.31582877039909363
noxi,069,novice,40875,1635.0,8,0.6749402284622192
noxi,069,novice,41125,1645.0,8,0.7121911644935608
noxi,069,expert,40875,1635.0,8,0.4809572398662567
noxi,069,expert,41125,1645.0,8,0.34960201382637024
noxi,069,novice,41000,1640.0,8,0.6575833559036255
noxi,069,novice,41250,1650.0,8,0.8516840934753418
noxi,069,expert,41000,1640.0,8,0.47931841015815735
noxi,069,expert,41250,1650.0,8,0.35977181792259216
noxi,069,novice,41125,1645.0,8,0.6391876339912415
noxi,069,novice,41375,1655.0,8,0.7297198176383972
noxi,069,expert,41125,1645.0,8,0.4735637605190277
noxi,069,expert,41375,1655.0,8,0.367061972618103
noxi,069,novice,41250,1650.0,8,0.7747786045074463
noxi,069,novice,41500,1660.0,8,0.8050680756568909
noxi,069,expert,41250,1650.0,8,0.49016159772872925
noxi,069,expert,41500,1660.0,8,0.375228613615036
noxi,069,novice,41375,1655.0,8,0.6422119140625
noxi,069,novice,41625,1665.0,8,0.7590169310569763
noxi,069,expert,41375,1655.0,8,0.5154730081558228
noxi,069,expert,41625,1665.0,8,0.28314945101737976
noxi,069,novice,41500,1660.0,8,0.6905944347381592
noxi,069,novice,41750,1670.0,8,0.7219855189323425
noxi,069,expert,41500,1660.0,8,0.48331451416015625
noxi,069,expert,41750,1670.0,8,0.3711107075214386
noxi,069,novice,41625,1665.0,8,0.6749426126480103
noxi,069,novice,41875,1675.0,8,0.7447423338890076
noxi,069,expert,41625,1665.0,8,0.4056866765022278
noxi,069,expert,41875,1675.0,8,0.2654173970222473
noxi,069,novice,41750,1670.0,8,0.647261381149292
noxi,069,novice,42000,1680.0,8,0.7799211740493774
noxi,069,expert,41750,1670.0,8,0.46297603845596313
noxi,069,expert,42000,1680.0,8,0.3627066910266876
noxi,069,novice,41875,1675.0,8,0.6487957239151001
noxi,069,novice,42125,1685.0,8,0.8093307614326477
noxi,069,expert,41875,1675.0,8,0.43356558680534363
noxi,069,expert,42125,1685.0,8,0.34133365750312805
noxi,069,novice,42000,1680.0,8,0.6672268509864807
noxi,069,novice,42250,1690.0,8,0.7620331645011902
noxi,069,expert,42000,1680.0,8,0.5072803497314453
noxi,069,expert,42250,1690.0,8,0.2595544755458832
noxi,069,novice,42125,1685.0,8,0.6902233958244324
noxi,069,novice,42375,1695.0,8,0.7045296430587769
noxi,069,expert,42125,1685.0,8,0.4460082948207855
noxi,069,expert,42375,1695.0,8,0.34000319242477417
noxi,069,novice,42250,1690.0,8,0.6769099235534668
noxi,069,novice,42500,1700.0,8,0.775260865688324
noxi,069,expert,42250,1690.0,8,0.4033612012863159
noxi,069,expert,42500,1700.0,8,0.3056642413139343
noxi,069,novice,42375,1695.0,8,0.6502562761306763
noxi,069,novice,42625,1705.0,8,0.7738617062568665
noxi,069,expert,42375,1695.0,8,0.49721962213516235
noxi,069,expert,42625,1705.0,8,0.35757115483283997
noxi,069,novice,42500,1700.0,8,0.6646299958229065
noxi,069,novice,42750,1710.0,8,0.7381802201271057
noxi,069,expert,42500,1700.0,8,0.4173835813999176
noxi,069,expert,42750,1710.0,8,0.33819156885147095
noxi,069,novice,42625,1705.0,8,0.6660870313644409
noxi,069,novice,42875,1715.0,8,0.7717860341072083
noxi,069,expert,42625,1705.0,8,0.4377306401729584
noxi,069,expert,42875,1715.0,8,0.3027859926223755
noxi,069,novice,42750,1710.0,8,0.6410131454467773
noxi,069,novice,43000,1720.0,8,0.6551523208618164
noxi,069,expert,42750,1710.0,8,0.5123428106307983
noxi,069,expert,43000,1720.0,8,0.3466765284538269
noxi,069,novice,42875,1715.0,8,0.657088041305542
noxi,069,novice,43125,1725.0,9,0.7408117055892944
noxi,069,expert,42875,1715.0,8,0.46506521105766296
noxi,069,expert,43125,1725.0,9,0.4007721245288849
noxi,069,novice,43000,1720.0,8,0.6874162554740906
noxi,069,novice,43250,1730.0,9,0.7360987663269043
noxi,069,expert,43000,1720.0,8,0.42505887150764465
noxi,069,expert,43250,1730.0,9,0.3265670835971832
noxi,069,novice,43125,1725.0,9,0.6332416534423828
noxi,069,novice,43375,1735.0,9,0.6119075417518616
noxi,069,expert,43125,1725.0,9,0.46796372532844543
noxi,069,expert,43375,1735.0,9,0.5192387700080872
noxi,069,novice,43250,1730.0,9,0.6662826538085938
noxi,069,novice,43500,1740.0,9,0.7408345341682434
noxi,069,expert,43250,1730.0,9,0.4361523985862732
noxi,069,expert,43500,1740.0,9,0.500991702079773
noxi,069,novice,43375,1735.0,9,0.708190381526947
noxi,069,novice,43625,1745.0,9,0.7389119267463684
noxi,069,expert,43375,1735.0,9,0.37240734696388245
noxi,069,expert,43625,1745.0,9,0.4566832482814789
noxi,069,novice,43500,1740.0,9,0.6627499461174011
noxi,069,novice,43750,1750.0,9,0.609981894493103
noxi,069,expert,43500,1740.0,9,0.4816713035106659
noxi,069,expert,43750,1750.0,9,0.4885193407535553
noxi,069,novice,43625,1745.0,9,0.6471304297447205
noxi,069,novice,43875,1755.0,9,0.8799499869346619
noxi,069,expert,43625,1745.0,9,0.5105118155479431
noxi,069,expert,43875,1755.0,9,0.3210485875606537
noxi,069,novice,43750,1750.0,9,0.5903231501579285
noxi,069,novice,44000,1760.0,9,0.7186161875724792
noxi,069,expert,43750,1750.0,9,0.538320004940033
noxi,069,expert,44000,1760.0,9,0.40631023049354553
noxi,069,novice,43875,1755.0,9,0.7711004018783569
noxi,069,novice,44125,1765.0,9,0.7253441214561462
noxi,069,expert,43875,1755.0,9,0.43380308151245117
noxi,069,expert,44125,1765.0,9,0.4211696684360504
noxi,069,novice,44000,1760.0,9,0.6287692785263062
noxi,069,novice,44250,1770.0,9,0.7637916803359985
noxi,069,expert,44000,1760.0,9,0.519471287727356
noxi,069,expert,44250,1770.0,9,0.40259090065956116
noxi,069,novice,44125,1765.0,9,0.6265344023704529
noxi,069,novice,44375,1775.0,9,0.8039906620979309
noxi,069,expert,44125,1765.0,9,0.5146380662918091
noxi,069,expert,44375,1775.0,9,0.32308706641197205
noxi,069,novice,44250,1770.0,9,0.6457693576812744
noxi,069,novice,44500,1780.0,9,0.7618786096572876
noxi,069,expert,44250,1770.0,9,0.49359822273254395
noxi,069,expert,44500,1780.0,9,0.3378823697566986
noxi,069,novice,44375,1775.0,9,0.6832045912742615
noxi,069,novice,44625,1785.0,9,0.7367414832115173
noxi,069,expert,44375,1775.0,9,0.4495968222618103
noxi,069,expert,44625,1785.0,9,0.340839147567749
noxi,069,novice,44500,1780.0,9,0.6624141931533813
noxi,069,novice,44750,1790.0,9,0.7274684309959412
noxi,069,expert,44500,1780.0,9,0.424069881439209
noxi,069,expert,44750,1790.0,9,0.3185611963272095
noxi,069,novice,44625,1785.0,9,0.6457503437995911
noxi,069,novice,44875,1795.0,9,0.7580460906028748
noxi,069,expert,44625,1785.0,9,0.45083513855934143
noxi,069,expert,44875,1795.0,9,0.3479730784893036
noxi,069,novice,44750,1790.0,9,0.625719428062439
noxi,069,novice,45000,1800.0,9,0.7999394536018372
noxi,069,expert,44750,1790.0,9,0.4674646258354187
noxi,069,expert,45000,1800.0,9,0.33681386709213257
noxi,069,novice,44875,1795.0,9,0.6790866255760193
noxi,069,novice,45125,1805.0,9,0.8192263841629028
noxi,069,expert,44875,1795.0,9,0.4172503650188446
noxi,069,expert,45125,1805.0,9,0.3394739329814911
noxi,069,novice,45000,1800.0,9,0.7021555304527283
noxi,069,novice,45250,1810.0,9,0.6244083046913147
noxi,069,expert,45000,1800.0,9,0.48806628584861755
noxi,069,expert,45250,1810.0,9,0.42448681592941284
noxi,069,novice,45125,1805.0,9,0.6956387758255005
noxi,069,novice,45375,1815.0,9,0.7748557329177856
