corpus,branch,source_mode,smoother,param,dataset,session_id,n_frames,ccc,mae,rmse,pearson
noxi_j,metadata_head,best_single,causal_mean,100,noxij,123,35150,0.5935093573539548,0.07587461147852155,0.10345820175337272,0.6659559411556811
noxi_j,metadata_head,best_single,causal_mean,100,noxij,124,34400,0.6866374243833621,0.05520788324098961,0.08274653070451345,0.7535647164530518
noxi_j,metadata_head,best_single,causal_mean,100,noxij,125,32750,0.6343071017535187,0.07400630648949319,0.09731830251901727,0.6877744244609559
noxi_j,metadata_head,best_single,causal_mean,100,noxij,126,30800,0.5937020030785821,0.07097531038868318,0.09685945869092437,0.610880271297086
noxi_j,metadata_head,best_single,causal_mean,100,noxij,143,42050,0.4828174263182106,0.043339945840911734,0.067030174209859,0.5021129805886005
noxi_j,metadata_head,best_single,causal_mean,100,noxij,144,38500,0.5356445251642796,0.04651756352528305,0.07048190332499765,0.6636413098323672
noxi_j,metadata_head,best_single,causal_mean,100,noxij,145,54698,0.4352061700190395,0.06163182671734466,0.09162384728411643,0.5762993227410576
noxi_j,metadata_head,best_single,causal_mean,100,noxij,146,72600,0.5181909966463735,0.051061780978981786,0.06944131657085842,0.6659807291066229
noxi_j,metadata_head,best_single,center_mean,5,noxij,121,28100,0.6988914230042559,0.06502764621076886,0.09562749159925499,0.749922197638678
noxi_j,metadata_head,best_single,center_mean,5,noxij,122,31700,0.677917574984442,0.06410447862430824,0.08278084856136299,0.6784564933535777
noxi_j,metadata_head,best_single,center_mean,5,noxij,123,35150,0.5874468842200758,0.07567296288078355,0.10425888240661516,0.6618671291362086
noxi_j,metadata_head,best_single,center_mean,5,noxij,124,34400,0.6862934949352155,0.055998826465517404,0.08276268197444071,0.7536759925390347
noxi_j,metadata_head,best_single,center_mean,5,noxij,125,32750,0.6391040466159139,0.07303705490716096,0.09536230274981457,0.6971850121961445
noxi_j,metadata_head,best_single,center_mean,5,noxij,126,30800,0.6037651739277157,0.06914074234523637,0.09416116399278163,0.627669979856409
noxi_j,metadata_head,best_single,center_mean,5,noxij,143,42050,0.528407339873938,0.0421275069690928,0.06293070719313994,0.5453342075213916
noxi_j,metadata_head,best_single,center_mean,5,noxij,144,38500,0.5988451187168172,0.044348046535645176,0.0646299371399164,0.7329038010018577
noxi_j,metadata_head,best_single,center_mean,5,noxij,145,54698,0.5119250024458186,0.059036776879461475,0.08472543401963906,0.673584377531348
noxi_j,metadata_head,best_single,center_mean,5,noxij,146,72600,0.565587278827756,0.04975408237341573,0.06543210534119985,0.7236973917764611
noxi_j,metadata_head,best_single,center_mean,12,noxij,121,28100,0.7000279638923773,0.06478174059683306,0.09534555720495025,0.7520511872771325
noxi_j,metadata_head,best_single,center_mean,12,noxij,122,31700,0.6798916460493875,0.06380561129098823,0.0823888268500344,0.6804655321004027
